Angle,Speed
-53.32565033042684,34.4780859671932
-59.8083770390424,32.71036116769834
-45.40634623330902,37.176683823446126
-70.8870262663267,30.329385414364634
-71.48401052459653,30.219205530001172
-71.06099573975993,30.297110621661158
-72.02463313460797,30.120807293226076
-71.64321726707377,30.190093393402517
-46.50743575877496,36.75781607812514
-69.03258409438305,30.68219014532563
-67.49647150023259,30.987083809029215
-76.13239704438544,29.413618442868753
-76.13239704438544,29.413618442868753
-66.89198130391185,31.110357942333255
-69.5480972519384,30.582477611518755
-36.285267125138844,41.389702348023654
-36.285267125138844,41.389702348023654
-50.74415832376715,35.28315125736076
-69.15206990610528,30.6589642711243
-45.374476886722846,37.18904723186108
-48.012787504183365,36.210049313720596
-50.548466293718064,35.34687666308332
-49.89909245378777,35.56121502578998
-50.548466293718064,35.34687666308332
-50.548466293718064,35.34687666308332
-51.196413429104354,35.1373818571448
-51.34019174590992,35.09147383659177
-50.46909497011194,35.37283658184365
-53.615648184164115,34.39158487127818
-53.79054318281396,34.339783502018996
-63.737298414898675,31.785864730301622
-65.86514157096917,31.324188235466746
-76.79633414030891,29.305658189265635
-77.51597210159264,29.190521830519735
-78.65498132123321,29.012187894110347
93.03556912505556,27.114096524522964
64.45494395599817,31.627272747436002
67.46321248940716,30.993817100446044
66.11350007836526,31.271950338301927
43.13232116056582,38.0949135018569
34.104496316587294,42.65067248777681
53.660603670829786,34.378243499895255
59.67639313745001,32.74317522648818
64.75186122871527,31.562527855146815
65.05609473657542,31.49670754674928
62.10272896905237,32.158579903334875
62.75288842974936,32.00837534338285
60.945395900922854,32.432580487630624
60.61939213871078,32.51133742006865
-48.012787504183365,36.210049313720596
-46.71493019552656,36.68064426537211
-45.0,37.33536087894904
-43.54978370906656,37.92067893704421
-41.23596513509429,38.921120021991634
-37.87498365109822,40.5423071687756
-35.134193056915635,42.040165293706806
-31.686367687856603,44.20328751898873
-28.757120897302414,46.347662154076794
-27.672078222758785,47.2291585124225
-27.407575437818423,47.452104531824624
-25.407718108948487,49.251085778544955
-21.181349500266236,53.873802170954775
-16.699244233993625,60.609013959570014
-13.360218444764485,67.71765272627451
-10.30484646876603,77.07055487843562
-9.462322208025626,80.42007212532076
-8.02723751043196,87.29936104699262
-7.305759533310834,91.5020736791409
-3.0127875041833363,142.44829804273323
-1.5074357587749745,201.3739802476891
-0.7538483330707635,284.7580922477157
0.0,0.0
1.5074357587749603,201.37398024769004
3.0127875041833363,142.44829804273323
3.814074834290352,126.60824479646564
5.332158881659552,107.0886205905057
7.594643368591434,89.74738385407791
8.45502767717744,85.06600647126284
9.96380418990718,78.37500742561083
11.309932474020215,73.57650495790071
13.671307132195835,66.94634229122212
15.843082117687004,62.2141106301892
19.35899417569472,56.326011546086015
22.456938999942125,52.339907543843594
25.64100582430528,49.030242771005305
25.94229548987167,48.749520803846416
23.74949449286676,50.91504141106585
21.801409486351815,53.11115950230418
19.79887635452492,55.70288501043626
17.744671625056938,58.80998075469295
