Angle,Speed
11.592175410291063,72.67825899889554
11.592175410291063,72.67825899889554
12.144278049567006,71.01290530276076
7.800187884181696,88.55879166180033
43.1523897340054,38.086476751715175
15.75117366345303,62.39420572376288
4.08561677997487,122.3302015803596
4.08561677997487,122.3302015803596
40.34174589032438,39.331752078571725
18.43494882292201,57.70759809020877
20.820892853310824,54.33290730722329
21.522600107907067,53.449953234647985
29.614811646346425,45.68615749512916
33.048124869975226,43.30735394081594
29.001699423888127,46.155973034130255
28.04015297793496,46.92428332673413
53.74616226255521,34.3529025366976
30.439724380643128,45.077095898766146
29.614811646346425,45.68615749512916
33.17851165939274,43.22455625735838
29.614811646346425,45.68615749512916
27.04052390952586,47.76699781774789
32.79088024150376,43.47219656390953
63.60496547380231,31.815438701952573
35.106079330264585,42.05646489074015
54.78240703180729,34.05111253691935
67.2380327155645,31.03955499322994
66.65947142944192,31.158283147894398
35.64702074990675,41.746346384988634
67.08044516753336,31.07172021317128
48.90049374238189,35.89971002949418
66.47293605257903,31.19693912408416
70.188522858453,30.460373674863632
70.23757906760525,30.451100331762053
69.21734114528606,30.646306010207383
68.4985656759521,30.786848186062567
69.79143166293741,30.53585435149913
69.16091512332429,30.65724767958167
67.79652146794261,30.926595092224037
67.79652146794261,30.926595092224037
67.79652146794261,30.926595092224037
66.47293605257903,31.19693912408416
-57.29134876286662,33.35761340145153
-58.44861505168652,33.05430084420865
-61.858398767738294,32.215710745322255
-62.41797079220285,32.08542245476814
-70.06200825579447,30.484341431427893
-62.579851426655296,32.04809566560504
-62.16594605944917,32.14385938540903
34.060908816807846,42.67714414663136
31.787253121664754,44.134889005724524
32.735226272107596,43.508122489118776
32.15229514128234,43.89016512332198
32.735226272107596,43.508122489118776
32.15229514128234,43.89016512332198
30.963756532073518,44.703196323460446
32.52489028779104,43.64475479712351
31.561811841649345,44.28819821605494
30.963756532073518,44.703196323460446
30.358115458766626,45.13621556901359
29.475889003245747,45.79129626863912
28.84266013541206,46.28033724060476
28.84266013541206,46.28033724060476
26.896236965493372,47.89257714155869
25.240529264786787,49.411267796710106
23.498565675952094,51.18230494645742
20.64699082497036,54.55873821033244
19.179008025810717,56.58719550603894
15.945395900922847,62.01547235666639
13.650419134756987,66.99730078905112
11.469530332866896,73.06449207330292
9.865806943084365,78.76232399812854
8.246320814468532,86.13384568521565
4.899092453787759,111.71843263066802
3.270487923183552,136.72240949178186
0.8303154862580016,271.3293840731354
-3.3177811683348466,135.7447269444566
-7.431407971172504,90.7262950409153
-10.669782804496677,75.74475537381417
-13.650419134756987,66.99730078905112
-17.447188423282213,59.30528480008139
-21.801409486351815,53.11115950230418
-25.240529264786787,49.411267796710106
-28.779806304397212,46.32977738937371
-32.36663806472498,43.74845564578262
-36.21883726561455,41.42636710437058
-39.726104042648245,39.6228466561397
-42.47388308838046,38.3751959714859
-45.795723552739275,37.02673245793624
-48.71528910542878,35.96370940738012
-50.71059313749967,35.294053327834874
-53.13010235415598,34.53684686074327
-53.69550287742479,34.367899036082214
-54.246112745563266,34.20612755801154
-54.78240703180728,34.05111253691935
-55.045330369496696,33.97601596360999
-55.304846468766044,33.90246482511912
-55.81387751362499,33.75982333131076
-56.30993247402023,33.62285260765281
-56.43030158162756,33.58991414450022
-56.668774000368956,33.52499654540777
-58.03865658302297,33.160606872673235
-58.68645672981029,32.99318931891031
-59.913495445999786,32.684312395276294
-61.05607659939844,32.406001525380994
-61.94922423382144,32.19442927107083
-62.63922527018275,32.03444573378709
-63.74975763031111,31.783085662199756
-64.0493572229623,31.716534038384466
-64.78107710703506,31.556184308744985
-64.92281635174982,31.525477659136737
-65.47515711400968,31.406895116565877
-65.87464682645003,31.322182794915907
-66.13423988036723,31.267603213347318
-66.5139061957519,31.188432954296022
-66.92427372871842,31.103724321927952
-67.16634582208246,31.05417098582288
-67.40365548557807,31.00588866482559
-67.52056560289688,30.982209509529223
-67.52056560289688,30.982209509529223
-67.75097634278765,30.935747162286777
-68.08830041019039,30.868213303671247
-68.41603075823042,30.803149229081363
-68.52320902045963,30.7819875690182
-68.83874018317172,30.72001802262324
-69.14554196042167,30.660231393252833
-69.70602627242317,30.552186021152767
-69.80266015341749,30.53370975818001
-69.89841602183526,30.515445085193882
-70.08733907315158,30.4795365774647
-70.18052847040485,30.461885961979128
-70.36441719555296,30.427175591266682
-70.45513767337124,30.410109475907458
-70.54505604400183,30.393231944401844
-70.81009924057278,30.343700996630883
-70.90650799951439,30.32576429795469
-71.15870494376895,30.27904402789374
-71.4851407972136,30.218998451472334
-71.565051177078,30.20437248286763
-71.64429840111231,30.1898960870652
-71.95481237239605,30.13344244760675
-72.030860259843,30.1196814412238
-72.18111108547723,30.092568054842694
-72.55940411834251,30.02474032244954
-72.93259518153559,29.958434031932125
-73.07248693585296,29.93373268506691
-72.91470205551269,29.961599530176326
-72.98408275165795,29.949332923218925
-72.98408275165795,29.949332923218925
-72.98408275165795,29.949332923218925
-73.21016962881527,29.90950269308352
-73.21016962881527,29.90950269308352
-73.21016962881527,29.90950269308352
-73.21016962881527,29.90950269308352
-73.07248693585296,29.93373268506691
-73.16252737432362,29.91787788000265
-73.02205940133538,29.94262729687935
-73.02205940133538,29.94262729687935
-73.02205940133538,29.94262729687935
-73.02205940133538,29.94262729687935
-73.02205940133538,29.94262729687935
-73.02205940133538,29.94262729687935
-73.02205940133538,29.94262729687935
-73.02205940133538,29.94262729687935
-72.95096902789018,29.955184912614275
-72.95096902789018,29.955184912614275
-72.95096902789018,29.955184912614275
-72.7341905049854,29.993610790728347
-72.7341905049854,29.993610790728347
-72.80704153150108,29.980674833730177
-72.49913873104717,30.035504216281147
-72.2743162050725,30.075798532673208
-72.19812794850912,30.089503534348975
-72.19812794850912,30.089503534348975
-72.04383484737326,30.1173362096281
-72.12130340415865,30.103348725129013
-72.03725844848339,30.118524839096025
-72.189503612078,30.091056509115948
-72.18111108547723,30.092568054842694
-72.40198178563338,30.05289040774177
-72.39101436895317,30.054855597903003
-72.53354817516421,30.029356480314583
-72.59069725304315,30.019157310605287
-72.79625007272003,29.982589605266984
-72.45099777093222,30.044113896991746
-71.93952806380082,30.136211249917935
-71.565051177078,30.20437248286763
-71.17528998175993,30.275981726329317
-70.85186254206042,30.33592577518652
-70.43223141871053,30.414414935348198
-69.92847413546127,30.50972068922375
-69.56717132060132,30.578812780893255
-68.84681797523905,30.71843800036553
-68.45233455673852,30.795974881108936
-68.14715805034177,30.856488657121286
-67.57413807864822,30.971382348508047
-67.35838266898301,31.0150772244033
-66.65043281467024,31.160151969435006
-66.30386345363121,31.232136684913957
-65.94747058695114,31.30683461160498
-65.70422362934201,31.358214035891823
-65.18286912757316,31.469434102183733
-64.79887635452494,31.552321994358515
-64.53665493812841,31.6094047793822
-64.40362573785575,31.6385142640087
-63.99665415548856,31.728203093134788
-63.57747534364859,31.82159526486377
-63.1491867060455,31.918095894744557
-62.42225010950858,32.08443362930939
-62.11971556194723,32.1546219950064
-61.174446911780734,32.377664844731555
-60.84621115375583,32.456467330044354
-60.04132947318067,32.652736777144106
-60.04132947318067,32.652736777144106
-59.215853473673576,32.8586252923784
-58.225802273714606,33.111924905872286
-57.039112116022295,33.4250667758474
-56.203434865229355,33.65209164108374
-54.64804531609818,34.089716647990976
-53.615648184164115,34.39158487127818
-52.12501634890182,34.844493314973306
-51.00900595749454,35.19753364150899
-49.3510779515739,35.74561536253769
-47.91083782616775,36.24627829934392
-46.332219853869645,36.82341068546106
-44.30972280213493,37.610182248675464
-42.1014232007183,38.53679410248728
-39.32697786007469,39.81536629526436
-35.406865737269655,41.88311895483896
-31.87959684702274,44.07257407342974
-28.511246294108744,46.54290240838712
-24.820541335489096,49.8208885139342
-21.425293798087395,53.5697672788785
-18.434948822922024,57.70759809020876
-16.429301451533405,61.10143300793397
-13.690049617465519,66.90071778248834
-11.592175410291077,72.6782589988955
-8.637131415070755,84.16613407008786
-6.499346279654574,97.00588779868117
-5.063616853030084,109.88964024228618
-3.62148470411735,129.92996406664182
-1.450216290933426,205.30801525643298
0.7252242990592492,290.3232212953176
2.898576799281699,145.2269607411165
5.128191041852844,109.19603930455618
8.02723751043196,87.29936104699262
10.30484646876603,77.07055487843562
11.738571206722327,72.22520581182238
13.861027563021153,66.4888115814243
15.945395900922847,62.01547235666639
16.42930145153339,61.101433007933984
18.43494882292201,57.70759809020877
19.74683660542611,55.775505016267054
21.037511025421807,54.05557445170329
22.93210043758978,51.80192642934502
24.49857419143376,50.14213109667419
24.227745317954174,50.41737284285861
25.407718108948472,49.251085778544955
27.699472808055,47.20625428452122
29.11614626607892,46.0671239621496
27.42874122167757,47.43414317479589
26.85442134051859,47.929163765405974
28.258029614706885,46.746687642014884
29.898901838614563,45.4734924972429
29.666715206946456,45.647070100207515
27.997147361242632,46.95958794606197
26.27421215472743,48.44596762548601
24.227745317954174,50.41737284285861
22.416147479343635,52.386898255275725
21.42529379808738,53.56976727887852
19.51587300958269,56.10134115774468
18.217095197824847,58.04868127408326
16.89864869403823,60.252924259645404
14.708303899682747,64.55528026263504
12.680383491819825,69.50141504763148
11.309932474020215,73.57650495790071
9.92624550665171,78.52277168459072
7.829076510059608,88.3955068234918
6.418786730238779,97.6120853537546
5.782392322364046,102.83829845815349
4.343239951689384,118.64831618199264
2.898576799281699,145.2269607411165
2.17474411461005,167.6584516209251
1.450216290933426,205.30801525643298
0.7252242990592492,290.3232212953176
-0.7252242990592492,290.3232212953176
-2.202598161765806,166.59510361245214
-2.898576799281713,145.22696074111616
-4.289153328819026,119.39370194347283
-4.289153328819026,119.39370194347283
-5.710593137499643,103.48222908118268
-6.499346279654574,97.00588779868117
-6.499346279654574,97.00588779868117
-7.2142620392067585,92.07972299250123
-7.829076510059608,88.3955068234918
-9.22988624372772,81.42413813515361
-9.344671902099691,80.92359997931108
-10.750966993188058,75.45905955577469
-12.144278049567006,71.01290530276076
-11.449337988500034,73.1286779741873
