Angle,Speed
-25.665191462173595,49.0075226782709
-30.211322385834833,45.24317343920508
-28.511246294108744,46.54290240838712
-37.63525375501736,40.666519679169326
-35.94211187138235,41.58023141943593
-48.73762954341012,35.95596878702344
-28.511246294108744,46.54290240838712
-47.95077910900636,36.23207004639976
-47.07717476516282,36.54721725180992
-46.78991060824606,36.65289144271121
-28.511246294108744,46.54290240838712
-46.827968244305026,36.63883208373628
-17.04903097210982,59.98854926038039
-27.407575437818423,47.452104531824624
-16.837472625676384,60.36149260893031
-15.124007308310567,63.666920984847245
-51.5569464981634,35.02265542238804
-25.096250462692154,49.550806183423504
-16.525796389925645,60.92401589243014
-12.449996507806603,70.13894937351105
-24.227745317954174,50.41737284285861
-25.096250462692154,49.550806183423504
-12.608606793366235,69.69815525090078
-52.20605700138327,34.81933245809694
-54.9720576873311,33.99688527948541
-26.847294113348852,47.93540842635789
-42.9299693469589,38.18032869950942
-21.67464911902414,53.264371331442945
-9.833563964207116,78.89102588086804
-12.362492415714314,70.38576953759792
-7.80018788418171,88.55879166180026
-9.963804189907194,78.37500742561076
-10.713123022791038,75.59183124455343
-8.686354581236657,83.92777652883326
-3.7152891054287664,128.27978869456481
-6.499346279654574,97.00588779868117
16.049004792533196,61.816271126455234
-8.686354581236657,83.92777652883326
-18.004161605913396,58.38807780470249
-1.5074357587749745,201.3739802476891
-10.375844920051051,76.80713426510806
-8.686354581236657,83.92777652883326
2.0213649403560225,173.90232758805334
0.0,0.0
1.997879856476672,174.9213477968579
-20.556045219583467,54.67799334734096
-6.009005957494523,100.88223795972115
-15.124007308310567,63.666920984847245
-3.0528825147924294,141.51000293627055
-27.96223220437436,46.988311982503554
-27.699472808055006,47.20625428452122
-27.135139622076892,47.68520428683339
-27.135139622076892,47.68520428683339
-28.258029614706885,46.746687642014884
-29.357753542791272,45.88130301430442
-28.258029614706885,46.746687642014884
-27.699472808055006,47.20625428452122
-28.258029614706885,46.746687642014884
-30.211322385834833,45.24317343920508
-30.749967302196396,44.85455258863831
-32.33018573505035,43.772453285549275
-32.84505830277779,43.43731363311954
-34.84573341979976,42.20837347762044
-35.469872167400055,41.84709673023246
-37.32552048310606,40.82884008056133
-39.946173949935655,39.51798438559661
-40.77776979385732,39.12976240811388
-42.38045120460532,38.415522876817725
-43.54978370906656,37.92067893704421
-45.0,37.33536087894904
-46.36392753160291,36.81151124106043
-48.012787504183365,36.210049313720596
-49.49715161466776,35.696143108720996
-50.64824737373527,35.31433428534022
-52.01185827447512,34.87973178191336
-53.54528189530083,34.4125039087049
-54.509479217552894,34.12969121681166
-56.09372301155784,33.682308298174995
-57.67386000562314,33.25624950573091
-58.84797761916002,32.95192089580438
-59.46245288217136,32.79662217046693
-60.511092187727456,32.53765728444468
-61.36313675087476,32.3326832352978
-62.2863151670565,32.11589993338164
-62.736254439938534,32.012185645444646
-63.57072055815564,31.823108722754565
-64.48612957246576,31.620448778355073
-65.22485943116808,31.46042042078538
-65.81048584597579,31.335729198806742
-66.37062226934319,31.218220535737174
-67.01128319791937,31.08587777549237
-67.7183353781192,30.94231270895535
-68.29228753480626,30.8276526986998
-68.65952811176075,30.755154551061008
-69.50054318622705,30.591622084832558
-69.91562850840356,30.512166542831057
-70.47036058522497,30.407249524601006
-70.70995378081125,30.36237803734504
-71.1468412355809,30.281235336475785
-71.21780827999223,30.268136734612106
-71.76992198278504,30.167005295027266
-71.90011039568711,30.143356650668107
-72.74488899790805,29.9917096599262
-72.62107498307554,30.01374166436222
-72.86700384965687,29.970044578341124
-73.22348571236219,29.907163534899375
-73.58790227362158,29.843438865024577
-73.58790227362158,29.843438865024577
-73.81079374297306,29.80473659484583
-74.10847881710922,29.753368934204826
-74.2151710197337,29.735047367649262
-74.32047587758078,29.71700980448021
-74.42441957807398,29.699249828984005
-74.52702767184508,29.68176121377224
-74.6607465857364,29.65903415929181
-74.42441957807398,29.699249828984005
-74.64250657650237,29.662129993186205
-74.38060786128923,29.706730191281174
-74.62374875117382,29.66531511815903
-74.76225945216095,29.64182916520196
-75.00492087082401,29.600869481871506
-75.24640111887572,29.560342884188675
