2,1,2,1,0,0,0,0,77.702
3,1,2,1,0,0,0,0,47.918
0,2,2,1,0,0,0,0,78.504
1,2,2,1,0,0,0,0,57.811
2,2,2,1,0,0,0,0,106.98
3,2,2,1,0,0,0,0,47.892
0,0,0,0,1,0,0,0,217.63
1,0,0,0,1,0,0,0,201.28
2,0,0,0,1,0,0,0,215.96
3,0,0,0,1,0,0,0,212.94
0,1,0,0,1,0,0,0,149.33
1,1,0,0,1,0,0,0,159.58
2,1,0,0,1,0,0,0,153.25
3,1,0,0,1,0,0,0,167.99
0,2,0,0,1,0,0,0,169.96
1,2,0,0,1,0,0,0,150.35
2,2,0,0,1,0,0,0,175.43
3,2,0,0,1,0,0,0,153.3
0,0,1,0,1,0,0,0,227.1
1,0,1,0,1,0,0,0,207.43
2,0,1,0,1,0,0,0,224.03
3,0,1,0,1,0,0,0,218.59
0,1,1,0,1,0,0,0,147.56
1,1,1,0,1,0,0,0,158.3
2,1,1,0,1,0,0,0,148.57
3,1,1,0,1,0,0,0,166.39
0,2,1,0,1,0,0,0,198.56
1,2,1,0,1,0,0,0,158.94
2,2,1,0,1,0,0,0,206.19
3,2,1,0,1,0,0,0,188.85
0,0,2,0,1,0,0,0,230.88
1,0,2,0,1,0,0,0,209.46
2,0,2,0,1,0,0,0,222.72
3,0,2,0,1,0,0,0,220.29
0,1,2,0,1,0,0,0,147.16
1,1,2,0,1,0,0,0,154.95
2,1,2,0,1,0,0,0,155.98
3,1,2,0,1,0,0,0,163.29
0,2,2,0,1,0,0,0,170.43
1,2,2,0,1,0,0,0,151.51
2,2,2,0,1,0,0,0,173.23
3,2,2,0,1,0,0,0,153.27
0,0,0,1,1,0,0,0,177.53
1,0,0,1,1,0,0,0,175.13
2,0,0,1,1,0,0,0,181.48
3,0,0,1,1,0,0,0,164.59
0,1,0,1,1,0,0,0,61.54
1,1,0,1,1,0,0,0,60.973
2,1,0,1,1,0,0,0,77.514
3,1,0,1,1,0,0,0,65.88
0,2,0,1,1,0,0,0,169.87
1,2,0,1,1,0,0,0,159.07
2,2,0,1,1,0,0,0,159.53
3,2,0,1,1,0,0,0,148.13
0,0,1,1,1,0,0,0,175.74
1,0,1,1,1,0,0,0,174.43
2,0,1,1,1,0,0,0,180.02
3,0,1,1,1,0,0,0,160.06
0,1,1,1,1,0,0,0,61.384
1,1,1,1,1,0,0,0,63.621
2,1,1,1,1,0,0,0,70.851
3,1,1,1,1,0,0,0,65.607
0,2,1,1,1,0,0,0,178.18
1,2,1,1,1,0,0,0,169.86
2,2,1,1,1,0,0,0,162.85
3,2,1,1,1,0,0,0,151.51
0,0,2,1,1,0,0,0,178.87
1,0,2,1,1,0,0,0,177.85
2,0,2,1,1,0,0,0,182.55
3,0,2,1,1,0,0,0,167.41
0,1,2,1,1,0,0,0,67.088
1,1,2,1,1,0,0,0,55.307
2,1,2,1,1,0,0,0,83.576
3,1,2,1,1,0,0,0,69.491
0,2,2,1,1,0,0,0,164.17
1,2,2,1,1,0,0,0,156.71
2,2,2,1,1,0,0,0,155.93
3,2,2,1,1,0,0,0,141.85
0,0,0,0,2,0,0,0,189.14
1,0,0,0,2,0,0,0,178.8
2,0,0,0,2,0,0,0,205.41
3,0,0,0,2,0,0,0,190.64
0,1,0,0,2,0,0,0,119.76
1,1,0,0,2,0,0,0,122.97
2,1,0,0,2,0,0,0,138.58
3,1,0,0,2,0,0,0,118.01
0,2,0,0,2,0,0,0,157.61
1,2,0,0,2,0,0,0,130.05
2,2,0,0,2,0,0,0,162.95
3,2,0,0,2,0,0,0,134.85
0,0,1,0,2,0,0,0,193.14
1,0,1,0,2,0,0,0,181.81
2,0,1,0,2,0,0,0,214.13
3,0,1,0,2,0,0,0,195.77
0,1,1,0,2,0,0,0,123.48
1,1,1,0,2,0,0,0,125.12
2,1,1,0,2,0,0,0,130.59
3,1,1,0,2,0,0,0,105.37
0,2,1,0,2,0,0,0,207.72
1,2,1,0,2,0,0,0,142.01
2,2,1,0,2,0,0,0,207.37
3,2,1,0,2,0,0,0,181.82
0,0,2,0,2,0,0,0,212.08
1,0,2,0,2,0,0,0,197.57
2,0,2,0,2,0,0,0,218
3,0,2,0,2,0,0,0,211.97
0,1,2,0,2,0,0,0,109.48
1,1,2,0,2,0,0,0,121.98
2,1,2,0,2,0,0,0,153.92
3,1,2,0,2,0,0,0,120.07
0,2,2,0,2,0,0,0,161.82
1,2,2,0,2,0,0,0,136.22
2,2,2,0,2,0,0,0,165.17
3,2,2,0,2,0,0,0,140.11
0,0,0,1,2,0,0,0,137.92
1,0,0,1,2,0,0,0,150.06
2,0,0,1,2,0,0,0,124.89
3,0,0,1,2,0,0,0,132.44
0,1,0,1,2,0,0,0,63.917
1,1,0,1,2,0,0,0,57.988
2,1,0,1,2,0,0,0,82.733
3,1,0,1,2,0,0,0,57.445
0,2,0,1,2,0,0,0,100.37
1,2,0,1,2,0,0,0,119.6
2,2,0,1,2,0,0,0,136.01
3,2,0,1,2,0,0,0,105.96
0,0,1,1,2,0,0,0,122.82
1,0,1,1,2,0,0,0,152.8
2,0,1,1,2,0,0,0,113.73
3,0,1,1,2,0,0,0,126.26
0,1,1,1,2,0,0,0,58.738
1,1,1,1,2,0,0,0,53.379
2,1,1,1,2,0,0,0,76.937
3,1,1,1,2,0,0,0,68.853
0,2,1,1,2,0,0,0,88.74
1,2,1,1,2,0,0,0,153.15
2,2,1,1,2,0,0,0,131.18
3,2,1,1,2,0,0,0,90.022
0,0,2,1,2,0,0,0,161.4
1,0,2,1,2,0,0,0,155.73
2,0,2,1,2,0,0,0,145.99
3,0,2,1,2,0,0,0,145.13
0,1,2,1,2,0,0,0,57.567
1,1,2,1,2,0,0,0,70.947
2,1,2,1,2,0,0,0,73.526
3,1,2,1,2,0,0,0,64.346
0,2,2,1,2,0,0,0,115.11
1,2,2,1,2,0,0,0,130.22
2,2,2,1,2,0,0,0,150.81
3,2,2,1,2,0,0,0,128.32
0,0,0,0,0,1,0,0,277.59
1,0,0,0,0,1,0,0,276.83
2,0,0,0,0,1,0,0,276.39
3,0,0,0,0,1,0,0,276.34
0,1,0,0,0,1,0,0,131.7
1,1,0,0,0,1,0,0,126.86
2,1,0,0,0,1,0,0,142.47
3,1,0,0,0,1,0,0,151.84
0,2,0,0,0,1,0,0,267.83
1,2,0,0,0,1,0,0,267.2
2,2,0,0,0,1,0,0,273.05
3,2,0,0,0,1,0,0,274.85
0,0,1,0,0,1,0,0,272.67
1,0,1,0,0,1,0,0,268.81
2,0,1,0,0,1,0,0,268.47
3,0,1,0,0,1,0,0,264.7
0,1,1,0,0,1,0,0,117.79
1,1,1,0,0,1,0,0,125.24
2,1,1,0,0,1,0,0,135.17
3,1,1,0,0,1,0,0,149.85
0,2,1,0,0,1,0,0,254.53
1,2,1,0,0,1,0,0,253.27
2,2,1,0,0,1,0,0,265.43
3,2,1,0,0,1,0,0,262.96
0,0,2,0,0,1,0,0,279.57
1,0,2,0,0,1,0,0,282.69
2,0,2,0,0,1,0,0,282.04
3,0,2,0,0,1,0,0,283.73
0,1,2,0,0,1,0,0,119.56
1,1,2,0,0,1,0,0,109.33
2,1,2,0,0,1,0,0,150.87
3,1,2,0,0,1,0,0,137.81
0,2,2,0,0,1,0,0,274.48
1,2,2,0,0,1,0,0,275.28
2,2,2,0,0,1,0,0,280.48
3,2,2,0,0,1,0,0,281.81
0,0,0,1,0,1,0,0,75.824
1,0,0,1,0,1,0,0,77.208
2,0,0,1,0,1,0,0,112.58
3,0,0,1,0,1,0,0,85.225
0,1,0,1,0,1,0,0,66.63
1,1,0,1,0,1,0,0,73.482
2,1,0,1,0,1,0,0,87.926
3,1,0,1,0,1,0,0,71.107
0,2,0,1,0,1,0,0,114.95
1,2,0,1,0,1,0,0,92.926
2,2,0,1,0,1,0,0,122.14
3,2,0,1,0,1,0,0,85.984
0,0,1,1,0,1,0,0,107.69
1,0,1,1,0,1,0,0,112.72
2,0,1,1,0,1,0,0,160.93
3,0,1,1,0,1,0,0,134.7
0,1,1,1,0,1,0,0,80.708
1,1,1,1,0,1,0,0,77.361
2,1,1,1,0,1,0,0,85.368
3,1,1,1,0,1,0,0,73.239
0,2,1,1,0,1,0,0,163.21
1,2,1,1,0,1,0,0,123.38
2,2,1,1,0,1,0,0,147.63
3,2,1,1,0,1,0,0,126.16
0,0,2,1,0,1,0,0,120.23
1,0,2,1,0,1,0,0,117.18
2,0,2,1,0,1,0,0,164.35
3,0,2,1,0,1,0,0,148.92
0,1,2,1,0,1,0,0,42.82
1,1,2,1,0,1,0,0,69.599
2,1,2,1,0,1,0,0,96.277
3,1,2,1,0,1,0,0,71.457
0,2,2,1,0,1,0,0,118.76
1,2,2,1,0,1,0,0,92.991
2,2,2,1,0,1,0,0,133.81
3,2,2,1,0,1,0,0,76.157
0,0,0,0,1,1,0,0,305.41
1,0,0,0,1,1,0,0,318.11
2,0,0,0,1,1,0,0,318.11
3,0,0,0,1,1,0,0,338.15
0,1,0,0,1,1,0,0,171.35
1,1,0,0,1,1,0,0,170.11
2,1,0,0,1,1,0,0,163.59
3,1,0,0,1,1,0,0,171.77
0,2,0,0,1,1,0,0,283.69
1,2,0,0,1,1,0,0,289.59
2,2,0,0,1,1,0,0,293.52
3,2,0,0,1,1,0,0,304.98
0,0,1,0,1,1,0,0,292.01
1,0,1,0,1,1,0,0,306.25
2,0,1,0,1,1,0,0,306.25
3,0,1,0,1,1,0,0,325.19
0,1,1,0,1,1,0,0,169.21
1,1,1,0,1,1,0,0,167.15
2,1,1,0,1,1,0,0,159.2
3,1,1,0,1,1,0,0,168.18
0,2,1,0,1,1,0,0,269.77
1,2,1,0,1,1,0,0,275.24
2,2,1,0,1,1,0,0,285.15
3,2,1,0,1,1,0,0,294.71
0,0,2,0,1,1,0,0,313.27
1,0,2,0,1,1,0,0,327.18
2,0,2,0,1,1,0,0,327.18
3,0,2,0,1,1,0,0,346.29
0,1,2,0,1,1,0,0,171.05
1,1,2,0,1,1,0,0,169.13
2,1,2,0,1,1,0,0,167.84
3,1,2,0,1,1,0,0,171.64
0,2,2,0,1,1,0,0,290.14
1,2,2,0,1,1,0,0,297.9
2,2,2,0,1,1,0,0,301.37
3,2,2,0,1,1,0,0,312.55
0,0,0,1,1,1,0,0,194.6
1,0,0,1,1,1,0,0,165.96
2,0,0,1,1,1,0,0,226.64
3,0,0,1,1,1,0,0,180.25
0,1,0,1,1,1,0,0,90.581
1,1,0,1,1,1,0,0,90.178
2,1,0,1,1,1,0,0,138.32
3,1,0,1,1,1,0,0,102.24
0,2,0,1,1,1,0,0,203.89
1,2,0,1,1,1,0,0,194.26
2,2,0,1,1,1,0,0,260.14
3,2,0,1,1,1,0,0,202.06
0,0,1,1,1,1,0,0,201.88
1,0,1,1,1,1,0,0,141.26
2,0,1,1,1,1,0,0,201.98
3,0,1,1,1,1,0,0,159.97
0,1,1,1,1,1,0,0,98.714
1,1,1,1,1,1,0,0,94.156
2,1,1,1,1,1,0,0,144.89
3,1,1,1,1,1,0,0,98.752
0,2,1,1,1,1,0,0,193.97
1,2,1,1,1,1,0,0,169.19
2,2,1,1,1,1,0,0,229.06
3,2,1,1,1,1,0,0,178.43
0,0,2,1,1,1,0,0,199.32
1,0,2,1,1,1,0,0,182.07
2,0,2,1,1,1,0,0,229.03
3,0,2,1,1,1,0,0,198.32
0,1,2,1,1,1,0,0,79.997
1,1,2,1,1,1,0,0,83.167
2,1,2,1,1,1,0,0,131.34
3,1,2,1,1,1,0,0,104.49
0,2,2,1,1,1,0,0,189.83
1,2,2,1,1,1,0,0,186.37
2,2,2,1,1,1,0,0,239.93
3,2,2,1,1,1,0,0,194.38
0,0,0,0,2,1,0,0,283.08
1,0,0,0,2,1,0,0,285.33
2,0,0,0,2,1,0,0,284.19
3,0,0,0,2,1,0,0,288.5
0,1,0,0,2,1,0,0,167.22
1,1,0,0,2,1,0,0,168.32
2,1,0,0,2,1,0,0,160.81
3,1,0,0,2,1,0,0,166.64
0,2,0,0,2,1,0,0,270.72
1,2,0,0,2,1,0,0,272.37
2,2,0,0,2,1,0,0,276.22
3,2,0,0,2,1,0,0,282.34
0,0,1,0,2,1,0,0,273.82
1,0,1,0,2,1,0,0,273.33
2,0,1,0,2,1,0,0,272.73
3,0,1,0,2,1,0,0,275.41
0,1,1,0,2,1,0,0,169.23
1,1,1,0,2,1,0,0,171.04
2,1,1,0,2,1,0,0,156.13
3,1,1,0,2,1,0,0,165.9
0,2,1,0,2,1,0,0,255.92
1,2,1,0,2,1,0,0,253.34
2,2,1,0,2,1,0,0,262.15
3,2,1,0,2,1,0,0,266.85
0,0,2,0,2,1,0,0,290.32
1,0,2,0,2,1,0,0,294.56
2,0,2,0,2,1,0,0,293.41
3,0,2,0,2,1,0,0,298.44
0,1,2,0,2,1,0,0,165.12
1,1,2,0,2,1,0,0,166.19
2,1,2,0,2,1,0,0,170.24
3,1,2,0,2,1,0,0,166.5
0,2,2,0,2,1,0,0,285.57
1,2,2,0,2,1,0,0,286.88
2,2,2,0,2,1,0,0,290.28
3,2,2,0,2,1,0,0,296.84
0,0,0,1,2,1,0,0,156.39
1,0,0,1,2,1,0,0,166.5
2,0,0,1,2,1,0,0,214.27
3,0,0,1,2,1,0,0,178.42
0,1,0,1,2,1,0,0,86.057
1,1,0,1,2,1,0,0,94.72
2,1,0,1,2,1,0,0,91.703
3,1,0,1,2,1,0,0,87.298
0,2,0,1,2,1,0,0,159.17
1,2,0,1,2,1,0,0,170.83
2,2,0,1,2,1,0,0,232.78
3,2,0,1,2,1,0,0,180.52
0,0,1,1,2,1,0,0,142.53
1,0,1,1,2,1,0,0,141.68
2,0,1,1,2,1,0,0,187.8
3,0,1,1,2,1,0,0,152.69
0,1,1,1,2,1,0,0,87.966
1,1,1,1,2,1,0,0,98.515
2,1,1,1,2,1,0,0,101.95
3,1,1,1,2,1,0,0,83.333
0,2,1,1,2,1,0,0,161.63
1,2,1,1,2,1,0,0,164.07
2,2,1,1,2,1,0,0,214.97
3,2,1,1,2,1,0,0,163.37
0,0,2,1,2,1,0,0,152.91
1,0,2,1,2,1,0,0,159.27
2,0,2,1,2,1,0,0,203.56
3,0,2,1,2,1,0,0,163.86
0,1,2,1,2,1,0,0,69.299
1,1,2,1,2,1,0,0,84.164
2,1,2,1,2,1,0,0,78.068
3,1,2,1,2,1,0,0,91.81
0,2,2,1,2,1,0,0,156.12
1,2,2,1,2,1,0,0,163.17
2,2,2,1,2,1,0,0,220.03
3,2,2,1,2,1,0,0,164.07
0,0,0,0,0,2,0,0,166.09
1,0,0,0,0,2,0,0,168.64
2,0,0,0,0,2,0,0,162.67
3,0,0,0,0,2,0,0,157.11
0,1,0,0,0,2,0,0,83.487
1,1,0,0,0,2,0,0,106.96
2,1,0,0,0,2,0,0,125.15
3,1,0,0,0,2,0,0,103.38
0,2,0,0,0,2,0,0,135.16
1,2,0,0,0,2,0,0,125.18
2,2,0,0,0,2,0,0,160.45
3,2,0,0,0,2,0,0,116.61
0,0,1,0,0,2,0,0,168.56
1,0,1,0,0,2,0,0,188.09
2,0,1,0,0,2,0,0,169.75
3,0,1,0,0,2,0,0,166.67
0,1,1,0,0,2,0,0,79.027
1,1,1,0,0,2,0,0,106.94
2,1,1,0,0,2,0,0,118.5
3,1,1,0,0,2,0,0,96.102
0,2,1,0,0,2,0,0,171.84
1,2,1,0,0,2,0,0,144.26
2,2,1,0,0,2,0,0,216.26
3,2,1,0,0,2,0,0,170.08
0,0,2,0,0,2,0,0,208.6
1,0,2,0,0,2,0,0,182.23
2,0,2,0,0,2,0,0,184.95
3,0,2,0,0,2,0,0,178.82
0,1,2,0,0,2,0,0,85.28
1,1,2,0,0,2,0,0,65.354
2,1,2,0,0,2,0,0,133.98
3,1,2,0,0,2,0,0,84.725
0,2,2,0,0,2,0,0,144.07
1,2,2,0,0,2,0,0,127.13
2,2,2,0,0,2,0,0,159.96
3,2,2,0,0,2,0,0,117.13
0,0,0,1,0,2,0,0,99.528
1,0,0,1,0,2,0,0,97.379
2,0,0,1,0,2,0,0,104.11
3,0,0,1,0,2,0,0,100.64
0,1,0,1,0,2,0,0,46.66
1,1,0,1,0,2,0,0,46.407
2,1,0,1,0,2,0,0,45.686
3,1,0,1,0,2,0,0,46.869
0,2,0,1,0,2,0,0,85.523
1,2,0,1,0,2,0,0,50.407
2,2,0,1,0,2,0,0,106.91
3,2,0,1,0,2,0,0,42.185
0,0,1,1,0,2,0,0,85.893
1,0,1,1,0,2,0,0,81.915
2,0,1,1,0,2,0,0,95.555
3,0,1,1,0,2,0,0,93.471
0,1,1,1,0,2,0,0,49.459
1,1,1,1,0,2,0,0,52.997
2,1,1,1,0,2,0,0,60.313
3,1,1,1,0,2,0,0,49.878
0,2,1,1,0,2,0,0,80.685
1,2,1,1,0,2,0,0,81.565
2,2,1,1,0,2,0,0,108.25
3,2,1,1,0,2,0,0,63.33
0,0,2,1,0,2,0,0,83.277
1,0,2,1,0,2,0,0,75.792
2,0,2,1,0,2,0,0,110.07
3,0,2,1,0,2,0,0,101.16
0,1,2,1,0,2,0,0,40.291
1,1,2,1,0,2,0,0,43.98
2,1,2,1,0,2,0,0,67.667
3,1,2,1,0,2,0,0,42.558
0,2,2,1,0,2,0,0,53.637
1,2,2,1,0,2,0,0,48.237
2,2,2,1,0,2,0,0,104.08
3,2,2,1,0,2,0,0,46.48
0,0,0,0,1,2,0,0,217.67
1,0,0,0,1,2,0,0,196.4
2,0,0,0,1,2,0,0,214.29
3,0,0,0,1,2,0,0,211.16
0,1,0,0,1,2,0,0,156.73
1,1,0,0,1,2,0,0,153.36
2,1,0,0,1,2,0,0,147.39
3,1,0,0,1,2,0,0,150.44
0,2,0,0,1,2,0,0,178.88
1,2,0,0,1,2,0,0,156.03
2,2,0,0,1,2,0,0,186.91
3,2,0,0,1,2,0,0,164.41
0,0,1,0,1,2,0,0,233.92
1,0,1,0,1,2,0,0,206.37
2,0,1,0,1,2,0,0,226.42
3,0,1,0,1,2,0,0,220.8
0,1,1,0,1,2,0,0,152.65
1,1,1,0,1,2,0,0,147.23
2,1,1,0,1,2,0,0,139.71
3,1,1,0,1,2,0,0,142.16
0,2,1,0,1,2,0,0,214.58
1,2,1,0,1,2,0,0,168.78
2,2,1,0,1,2,0,0,220.51
3,2,1,0,1,2,0,0,201.39
0,0,2,0,1,2,0,0,229.26
1,0,2,0,1,2,0,0,203.64
2,0,2,0,1,2,0,0,219.73
3,0,2,0,1,2,0,0,217.13
0,1,2,0,1,2,0,0,155.93
1,1,2,0,1,2,0,0,153.82
2,1,2,0,1,2,0,0,153.37
3,1,2,0,1,2,0,0,151.45
0,2,2,0,1,2,0,0,178.83
1,2,2,0,1,2,0,0,157.03
2,2,2,0,1,2,0,0,185.83
3,2,2,0,1,2,0,0,164.4
0,0,0,1,1,2,0,0,129.52
1,0,0,1,1,2,0,0,113.73
2,0,0,1,1,2,0,0,138.79
3,0,0,1,1,2,0,0,145.57
0,1,0,1,1,2,0,0,75.292
1,1,0,1,1,2,0,0,61.847
2,1,0,1,1,2,0,0,80.637
3,1,0,1,1,2,0,0,71.241
0,2,0,1,1,2,0,0,148.96
1,2,0,1,1,2,0,0,134.89
2,2,0,1,1,2,0,0,151.73
3,2,0,1,1,2,0,0,137.06
0,0,1,1,1,2,0,0,107.35
1,0,1,1,1,2,0,0,87.465
2,0,1,1,1,2,0,0,129.19
3,0,1,1,1,2,0,0,115.5
0,1,1,1,1,2,0,0,76.499
1,1,1,1,1,2,0,0,67.502
2,1,1,1,1,2,0,0,69.122
3,1,1,1,1,2,0,0,70.884
0,2,1,1,1,2,0,0,147.43
1,2,1,1,1,2,0,0,133.24
2,2,1,1,1,2,0,0,145.93
3,2,1,1,1,2,0,0,135.8
0,0,2,1,1,2,0,0,120.7
1,0,2,1,1,2,0,0,101.59
2,0,2,1,1,2,0,0,128.04
3,0,2,1,1,2,0,0,133.83
0,1,2,1,1,2,0,0,75.311
1,1,2,1,1,2,0,0,46.319
2,1,2,1,1,2,0,0,89.024
3,1,2,1,1,2,0,0,72.776
0,2,2,1,1,2,0,0,141.17
1,2,2,1,1,2,0,0,128.95
2,2,2,1,1,2,0,0,147.36
3,2,2,1,1,2,0,0,129.9
0,0,0,0,2,2,0,0,179.66
1,0,0,0,2,2,0,0,161.91
2,0,0,0,2,2,0,0,206.17
3,0,0,0,2,2,0,0,180.31
0,1,0,0,2,2,0,0,97.431
1,1,0,0,2,2,0,0,124.17
2,1,0,0,2,2,0,0,122.63
3,1,0,0,2,2,0,0,107.04
0,2,0,0,2,2,0,0,166.44
1,2,0,0,2,2,0,0,134.45
2,2,0,0,2,2,0,0,176.82
3,2,0,0,2,2,0,0,146.31
0,0,1,0,2,2,0,0,186.29
1,0,1,0,2,2,0,0,162.27
2,0,1,0,2,2,0,0,216.02
3,0,1,0,2,2,0,0,182.92
0,1,1,0,2,2,0,0,103.68
1,1,1,0,2,2,0,0,133.86
2,1,1,0,2,2,0,0,118.39
3,1,1,0,2,2,0,0,107.85
0,2,1,0,2,2,0,0,222.26
1,2,1,0,2,2,0,0,145.16
2,2,1,0,2,2,0,0,222.61
3,2,1,0,2,2,0,0,193.79
0,0,2,0,2,2,0,0,199.34
1,0,2,0,2,2,0,0,183.83
2,0,2,0,2,2,0,0,218.2
3,0,2,0,2,2,0,0,202.21
0,1,2,0,2,2,0,0,92.824
1,1,2,0,2,2,0,0,115.1
2,1,2,0,2,2,0,0,133.33
3,1,2,0,2,2,0,0,101.98
0,2,2,0,2,2,0,0,168.26
1,2,2,0,2,2,0,0,139.84
2,2,2,0,2,2,0,0,179.9
3,2,2,0,2,2,0,0,151.35
0,0,0,1,2,2,0,0,112.23
1,0,0,1,2,2,0,0,116.1
2,0,0,1,2,2,0,0,106.48
3,0,0,1,2,2,0,0,109.88
0,1,0,1,2,2,0,0,77.767
1,1,0,1,2,2,0,0,69.007
2,1,0,1,2,2,0,0,83.696
3,1,0,1,2,2,0,0,55.779
0,2,0,1,2,2,0,0,105.84
1,2,0,1,2,2,0,0,91.38
2,2,0,1,2,2,0,0,144.47
3,2,0,1,2,2,0,0,95.42
0,0,1,1,2,2,0,0,97.058
1,0,1,1,2,2,0,0,95.623
2,0,1,1,2,2,0,0,112.53
3,0,1,1,2,2,0,0,104.53
0,1,1,1,2,2,0,0,62.325
1,1,1,1,2,2,0,0,64.792
2,1,1,1,2,2,0,0,69.915
3,1,1,1,2,2,0,0,61.107
0,2,1,1,2,2,0,0,100.43
1,2,1,1,2,2,0,0,105.29
2,2,1,1,2,2,0,0,133.45
3,2,1,1,2,2,0,0,108.16
0,0,2,1,2,2,0,0,120.04
1,0,2,1,2,2,0,0,109.2
2,0,2,1,2,2,0,0,101.21
3,0,2,1,2,2,0,0,108.53
0,1,2,1,2,2,0,0,50.372
1,1,2,1,2,2,0,0,53.683
2,1,2,1,2,2,0,0,70.232
3,1,2,1,2,2,0,0,58.975
0,2,2,1,2,2,0,0,102.7
1,2,2,1,2,2,0,0,80.21
2,2,2,1,2,2,0,0,153.07
3,2,2,1,2,2,0,0,80.574
0,0,0,0,0,0,1,0,298.73
1,0,0,0,0,0,1,0,251.58
2,0,0,0,0,0,1,0,243.87
3,0,0,0,0,0,1,0,192.62
0,1,0,0,0,0,1,0,138.14
1,1,0,0,0,0,1,0,130.25
2,1,0,0,0,0,1,0,229.2
3,1,0,0,0,0,1,0,129.43
0,2,0,0,0,0,1,0,167.94
1,2,0,0,0,0,1,0,206.25
2,2,0,0,0,0,1,0,332.16
3,2,0,0,0,0,1,0,203.42
0,0,1,0,0,0,1,0,325.21
1,0,1,0,0,0,1,0,280.52
2,0,1,0,0,0,1,0,358.96
3,0,1,0,0,0,1,0,335.86
0,1,1,0,0,0,1,0,151.68
1,1,1,0,0,0,1,0,178.36
2,1,1,0,0,0,1,0,212.47
3,1,1,0,0,0,1,0,186.72
0,2,1,0,0,0,1,0,346.48
1,2,1,0,0,0,1,0,181.51
2,2,1,0,0,0,1,0,381.24
3,2,1,0,0,0,1,0,218.42
0,0,2,0,0,0,1,0,274
1,0,2,0,0,0,1,0,283.22
2,0,2,0,0,0,1,0,267.04
3,0,2,0,0,0,1,0,376.34
0,1,2,0,0,0,1,0,139.38
1,1,2,0,0,0,1,0,130.53
2,1,2,0,0,0,1,0,285.25
3,1,2,0,0,0,1,0,176.67
0,2,2,0,0,0,1,0,416.27
1,2,2,0,0,0,1,0,246.58
2,2,2,0,0,0,1,0,449.32
3,2,2,0,0,0,1,0,218.33
0,0,0,1,0,0,1,0,179.78
1,0,0,1,0,0,1,0,194.09
2,0,0,1,0,0,1,0,212.63
3,0,0,1,0,0,1,0,191.77
0,1,0,1,0,0,1,0,82.903
1,1,0,1,0,0,1,0,89.784
2,1,0,1,0,0,1,0,109.31
3,1,0,1,0,0,1,0,97.781
0,2,0,1,0,0,1,0,100.17
1,2,0,1,0,0,1,0,102.37
2,2,0,1,0,0,1,0,133.89
3,2,0,1,0,0,1,0,90.139
0,0,1,1,0,0,1,0,177.55
1,0,1,1,0,0,1,0,198.57
2,0,1,1,0,0,1,0,195.75
3,0,1,1,0,0,1,0,189.89
