Angle,Speed
15.124007308310553,63.666920984847266
13.671307132195835,66.94634229122212
10.713123022791038,75.59183124455343
9.334998463138234,80.96542497862623
6.170175095029606,99.55720419936618
6.9343489012695585,93.91742956463423
2.419509216656337,158.95309628838638
0.7848246029918897,279.0820413492907
0.7848246029918897,279.0820413492907
0.0,0.0
-1.613538932881184,194.64083051365557
-3.8654611698517556,125.76419730810926
-3.9182488640673796,124.91448595166582
-3.9182488640673796,124.91448595166582
-3.9182488640673796,124.91448595166582
-3.0940580589171134,140.56547157742682
-3.9724959407506617,124.05899598506096
-6.170175095029606,99.55720419936618
-3.9182488640673796,124.91448595166582
-3.9182488640673796,124.91448595166582
-3.9724959407506617,124.05899598506096
-7.80018788418171,88.55879166180026
-6.170175095029606,99.55720419936618
-3.9724959407506617,124.05899598506096
-5.63068275763527,104.21335003095899
-6.842773412630947,94.54302301813948
-7.80018788418171,88.55879166180026
-8.686354581236657,83.92777652883326
-6.170175095029606,99.55720419936618
-6.170175095029606,99.55720419936618
-6.088528154195188,100.22187372108633
-6.9343489012695585,93.91742956463423
-6.9343489012695585,93.91742956463423
-7.80018788418171,88.55879166180026
-7.80018788418171,88.55879166180026
-7.80018788418171,88.55879166180026
-8.686354581236657,83.92777652883326
-6.088528154195188,100.22187372108633
-6.088528154195188,100.22187372108633
-8.235619324209509,86.18969282889772
-8.235619324209509,86.18969282889772
-9.833563964207116,78.89102588086804
-9.963804189907194,78.37500742561076
-8.686354581236657,83.92777652883326
-9.593134262730345,79.87114979016464
-9.593134262730345,79.87114979016464
-8.972626614896399,82.58071430365405
-9.593134262730345,79.87114979016464
-10.713123022791038,75.59183124455343
-3.8654611698517556,125.76419730810926
-4.635463426902646,114.84950924135326
-5.403791360249727,106.37699030971797
-6.170175095029606,99.55720419936618
-6.170175095029606,99.55720419936618
-6.9343489012695585,93.91742956463423
-7.028396238949597,93.2877339527485
-7.028396238949597,93.2877339527485
-7.696051722016577,89.15501475558959
-7.696051722016577,89.15501475558959
-7.80018788418171,88.55879166180026
-7.80018788418171,88.55879166180026
-8.569141879837645,84.49874351498222
-8.569141879837645,84.49874351498222
-8.569141879837645,84.49874351498222
-8.569141879837645,84.49874351498222
-8.569141879837645,84.49874351498222
-9.334998463138234,80.96542497862623
-9.334998463138234,80.96542497862623
-9.334998463138234,80.96542497862623
-9.334998463138234,80.96542497862623
-9.334998463138234,80.96542497862623
-9.334998463138234,80.96542497862623
-9.334998463138234,80.96542497862623
-9.334998463138234,80.96542497862623
-10.097504384075279,77.85572586810862
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-10.097504384075279,77.85572586810862
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.211026540816675,81.50727405176055
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-10.097504384075279,77.85572586810862
-10.097504384075279,77.85572586810862
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.833563964207116,78.89102588086804
-9.833563964207116,78.89102588086804
-9.833563964207116,78.89102588086804
-9.833563964207116,78.89102588086804
-9.833563964207116,78.89102588086804
-9.833563964207116,78.89102588086804
-9.833563964207116,78.89102588086804
-9.833563964207116,78.89102588086804
-9.833563964207116,78.89102588086804
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.833563964207116,78.89102588086804
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.833563964207116,78.89102588086804
-9.833563964207116,78.89102588086804
-9.963804189907194,78.37500742561076
-9.833563964207116,78.89102588086804
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.963804189907194,78.37500742561076
-9.211026540816675,81.50727405176055
-9.211026540816675,81.50727405176055
-9.090276920822319,82.04568316035774
-9.090276920822319,82.04568316035774
-9.090276920822319,82.04568316035774
-9.090276920822319,82.04568316035774
-9.833563964207116,78.89102588086804
-11.309932474020215,73.57650495790071
-12.608606793366235,69.69815525090078
-12.608606793366235,69.69815525090078
-13.861027563021153,66.4888115814243
-14.560275619356887,64.88081790868235
-15.25511870305779,63.39433953662388
-15.75117366345303,62.39420572376288
-16.429301451533405,61.10143300793397
-16.429301451533405,61.10143300793397
-17.771320822908763,58.76622314946612
-17.560272051800695,59.115508465289885
-17.560272051800695,59.115508465289885
-18.217095197824847,58.04868127408326
-18.868999455061413,57.045873715842326
-19.515873009582705,56.101341157744656
-19.92558065818433,55.527275876624415
-19.29004621918874,56.42562807848172
-19.29004621918874,56.42562807848172
-18.217095197824847,58.04868127408326
-19.29004621918874,56.42562807848172
-19.29004621918874,56.42562807848172
-19.29004621918874,56.42562807848172
-19.92558065818433,55.527275876624415
-19.515873009582705,56.101341157744656
-20.157610894544817,55.210034412462775
-19.515873009582705,56.101341157744656
-19.515873009582705,56.101341157744656
-19.92558065818433,55.527275876624415
-20.556045219583467,54.67799334734096
-20.556045219583467,54.67799334734096
-19.92558065818433,55.527275876624415
-19.29004621918874,56.42562807848172
-19.29004621918874,56.42562807848172
-19.29004621918874,56.42562807848172
-19.29004621918874,56.42562807848172
-19.29004621918874,56.42562807848172
-19.515873009582705,56.101341157744656
-19.515873009582705,56.101341157744656
-19.515873009582705,56.101341157744656
-19.515873009582705,56.101341157744656
-19.515873009582705,56.101341157744656
-19.515873009582705,56.101341157744656
-18.868999455061413,57.045873715842326
-18.868999455061413,57.045873715842326
-18.868999455061413,57.045873715842326
-18.868999455061413,57.045873715842326
-18.868999455061413,57.045873715842326
-18.868999455061413,57.045873715842326
-18.868999455061413,57.045873715842326
-17.560272051800695,59.115508465289885
-16.89864869403823,60.252924259645404
-16.232350661156218,61.46848135519935
-16.232350661156218,61.46848135519935
-15.75117366345303,62.39420572376288
-15.068488159492219,63.783422751532356
-14.381394591090597,65.28092942275
-13.861027563021153,66.4888115814243
-13.861027563021153,66.4888115814243
-13.861027563021153,66.4888115814243
-13.157542740014804,68.23488354979438
-13.157542740014804,68.23488354979438
-13.861027563021153,66.4888115814243
-13.157542740014804,68.23488354979438
-13.324531261890797,67.80786624342447
-12.608606793366235,69.69815525090078
-11.888658039627984,71.76947515333744
-12.608606793366235,69.69815525090078
-12.608606793366235,69.69815525090078
-13.324531261890797,67.80786624342447
-12.608606793366235,69.69815525090078
-13.324531261890797,67.80786624342447
-13.324531261890797,67.80786624342447
-12.608606793366235,69.69815525090078
-13.324531261890797,67.80786624342447
-12.042575142884985,71.31102269484361
-12.771242564901442,69.25476229528743
-12.042575142884985,71.31102269484361
-11.309932474020215,73.57650495790071
-10.713123022791038,75.59183124455343
-11.458752345877201,73.09873114380174
-11.458752345877201,73.09873114380174
-12.042575142884985,71.31102269484361
-12.938056317186465,68.80872825203055
-12.771242564901442,69.25476229528743
-12.771242564901442,69.25476229528743
-13.671307132195835,66.94634229122212
-13.671307132195835,66.94634229122212
-13.495733280795818,67.37836557165588
-13.495733280795818,67.37836557165588
-14.400021306791047,65.23891685647844
-14.400021306791047,65.23891685647844
-14.400021306791047,65.23891685647844
-14.215853473673548,65.65794712781671
-14.215853473673548,65.65794712781671
-15.124007308310567,63.666920984847245
-15.124007308310567,63.666920984847245
-14.400021306791047,65.23891685647844
-14.93141717813755,64.07384702077324
-14.93141717813755,64.07384702077324
-14.93141717813755,64.07384702077324
-15.124007308310567,63.666920984847245
-15.32151007486479,63.25765572977613
-15.32151007486479,63.25765572977613
-15.32151007486479,63.25765572977613
-15.32151007486479,63.25765572977613
-15.32151007486479,63.25765572977613
-15.32151007486479,63.25765572977613
-15.32151007486479,63.25765572977613
-15.32151007486479,63.25765572977613
-15.32151007486479,63.25765572977613
-15.32151007486479,63.25765572977613
-15.32151007486479,63.25765572977613
-15.32151007486479,63.25765572977613
-15.32151007486479,63.25765572977613
-15.32151007486479,63.25765572977613
-15.32151007486479,63.25765572977613
-15.32151007486479,63.25765572977613
-15.32151007486479,63.25765572977613
-15.32151007486479,63.25765572977613
-15.32151007486479,63.25765572977613
-15.32151007486479,63.25765572977613
-15.32151007486479,63.25765572977613
-14.588918732874632,64.8174386389195
-14.588918732874632,64.8174386389195
-14.588918732874632,64.8174386389195
-14.400021306791047,65.23891685647844
-14.400021306791047,65.23891685647844
-13.851419013805,66.51175629122442
-13.851419013805,66.51175629122442
-13.109208198154292,68.3600098712928
-13.109208198154292,68.3600098712928
-13.109208198154292,68.3600098712928
-13.109208198154292,68.3600098712928
-13.109208198154292,68.3600098712928
-12.362492415714314,70.38576953759792
-12.362492415714314,70.38576953759792
-12.362492415714314,70.38576953759792
-12.362492415714314,70.38576953759792
-11.611486423888493,72.61800503970879
-11.611486423888493,72.61800503970879
-11.611486423888493,72.61800503970879
-11.611486423888493,72.61800503970879
-11.611486423888493,72.61800503970879
-11.611486423888493,72.61800503970879
-11.611486423888493,72.61800503970879
-11.611486423888493,72.61800503970879
-11.611486423888493,72.61800503970879
-11.611486423888493,72.61800503970879
-10.856413348062247,75.09279177942275
-10.856413348062247,75.09279177942275
-10.856413348062247,75.09279177942275
-10.856413348062247,75.09279177942275
-10.856413348062247,75.09279177942275
-10.856413348062247,75.09279177942275
-10.856413348062247,75.09279177942275
-10.856413348062247,75.09279177942275
-10.856413348062247,75.09279177942275
-10.856413348062247,75.09279177942275
-11.003540851749506,74.59059567520737
-11.003540851749506,74.59059567520737
-10.856413348062247,75.09279177942275
-10.856413348062247,75.09279177942275
-10.856413348062247,75.09279177942275
-10.097504384075279,77.85572586810862
-10.097504384075279,77.85572586810862
-10.856413348062247,75.09279177942275
-10.234802763423218,77.33312183716305
-10.234802763423218,77.33312183716305
-10.097504384075279,77.85572586810862
-10.097504384075279,77.85572586810862
-10.856413348062247,75.09279177942275
-10.856413348062247,75.09279177942275
-10.856413348062247,75.09279177942275
-9.963804189907194,78.37500742561076
-10.856413348062247,75.09279177942275
-10.713123022791038,75.59183124455343
-10.713123022791038,75.59183124455343
