Angle,Speed
-3.0528825147924294,141.51000293627055
-24.943905263424583,49.69947974664034
-19.093492000485625,56.71259527714239
-16.89864869403823,60.252924259645404
-19.515873009582705,56.101341157744656
-34.99202019855868,42.1228014251895
-41.08175113593262,38.990934599026765
-42.31022967684953,38.44592401791344
-48.28088077260941,36.11536324807302
-51.11550356628541,35.16330770341972
-22.166345822082462,52.677523402092355
-29.291362170984257,45.932130508214165
-54.20259697202167,34.21881527893372
-35.78897345918334,41.666171985571786
-33.53604698430745,43.00007118384494
-33.53604698430745,43.00007118384494
-32.30041551040263,43.79208286739419
-38.8200757508169,40.06432032355547
-48.17983011986425,36.150953748701184
-35.03619581009282,42.097069287964366
-36.2538377374448,41.40703622281714
-31.26373169437744,44.49351264678916
-38.26951606538435,40.34053143767967
-63.12186024790137,31.924290424051325
-37.45057823173673,40.76305010066396
-43.02506598911802,38.14010833961242
-39.38779677067512,39.78583320462048
-40.50284838533224,39.25672379579193
-40.044551059947764,39.47140012902509
-39.74619724873773,39.613234657794145
-33.55895613123258,42.98581332438633
-38.24642596446901,40.352250937929504
-32.0053832080835,43.98813753839631
-26.56505117707799,48.18475592579794
-19.493061911151003,56.13383930459604
-14.881529703140544,64.18054834208971
-17.073966029945936,59.945053364040454
-31.02477437856183,44.66029204766847
-32.52092819807237,43.647341607336706
-27.997147361242654,46.95958794606195
-22.249023657212376,52.580785341828125
-72.07857194196603,30.111060924819004
-31.29769984188023,44.46996388219491
-47.14758542829853,36.5214723260855
-36.33734183334805,41.3610334792738
-73.97208503057362,29.77685918317423
-54.178079000162455,34.22597119513056
-75.9220261829243,29.44817928870936
-53.24438899682494,34.502461925702455
-46.21887523513132,36.86605342832768
-47.61575487542186,36.35183691448647
-48.10166402986846,36.17856615768172
-48.81407483429035,35.92952458571138
-50.52754015165618,35.35371458906114
-51.84277341263095,34.932617987885685
-52.64337807147959,34.68463971900466
-54.192243092845814,34.221836561636486
-55.773638187776186,33.771021677173366
-56.13630943118173,33.67056772149637
-56.82148834060726,33.48365937211944
-57.55169855072748,33.288501152340594
-58.392497753751115,33.06877972157548
-58.503500093749864,33.040162112090655
-58.891191171454864,32.94091165068242
-59.56275627829427,32.77152451661601
-60.89283098033738,32.44523170749679
-61.4315922747505,32.316421279624194
-62.407843688170004,32.08776298661488
-63.434948822921996,31.853586965702387
-64.41148685868356,31.636791262240724
-65.34057492778933,31.43563174793731
-66.01409632320542,31.292817986681026
-66.56440657951956,31.177960435771716
-67.09136540936294,31.069487107588436
-67.71441235316723,30.943102169333173
-68.11928844731432,30.862038205895438
-68.97754699775663,30.69291174790013
-69.34741606888645,30.621141641355575
-69.82544413756901,30.529359953955563
-70.35967000187455,30.428069675709125
-71.0002698913543,30.308360796657254
-71.31808813965176,30.249666602669635
-71.44103453198039,30.22708346118356
-71.81634684428695,30.158563630749907
-72.06653315895954,30.11323514007486
-72.44452257408878,30.04527270889858
-72.38440690713091,30.05603980466238
-72.57456395969439,30.0220351246087
-73.07248693585296,29.93373268506691
-73.45323918381894,29.86692201797576
-73.64418289898276,29.833646894862905
-73.81079374297306,29.80473659484583
-73.41677811065517,29.87329335736844
-73.998977146154,29.772221649195515
-74.24882633654698,29.729277646483286
-74.4974612083684,29.68679615900809
-74.4974612083684,29.68679615900809
-74.4974612083684,29.68679615900809
-74.63838368815135,29.662829947747962
-74.53042523226716,29.681182862286164
-74.67308211207782,29.65694124168634
-74.56413811253321,29.67544660787179
-74.65379110419084,29.660214538159156
-74.59862563627377,29.66958331572921
-74.54307182902772,29.679030500515847
-74.43078310466154,29.698163978163354
-74.05460409907712,29.762638276886594
-73.81747858479469,29.803579051558334
-73.69632354015641,29.824587022585654
-73.44864277409141,29.867724903351668
-73.3220394869862,29.889874486312785
-73.06310495140872,29.935386697682084
-72.86372549642402,29.97062537401962
-72.79625007272003,29.982589605266984
-72.86372549642402,29.97062537401962
-72.52111793047973,30.031576728333707
-72.23733064363208,30.08244845096401
-71.64114114497983,30.190472299100104
-71.25450798757211,30.26137189843172
-70.69819356350658,30.36457433230181
-70.10456866523435,30.476270120660303
-69.74936649071753,30.54389394173859
-69.38181187689551,30.61450105983713
-68.90404379303396,30.70725374761699
-68.14715805034177,30.856488657121286
-67.88233367301251,30.9093802231804
-67.33544256530391,31.019737186100944
-66.76235306464858,31.13704185661597
-66.16125981682828,31.26194323958673
-65.40020939484253,31.42288590883279
-64.30081407839538,31.661081354363166
-63.58493743190948,31.819923646009574
-63.13418633867852,31.921495711272055
-62.82705885308329,31.991405972342378
-62.04903097210985,32.171103583975686
-61.38954033403479,32.326407339385376
-61.361077455346305,32.33317290121284
-60.38846783275898,32.56755326406754
-59.47842923837743,32.79261990595638
-58.19467107500307,33.12000509863045
-56.95976222193079,33.44638815318598
-55.97224023781166,33.71588009575882
-56.30993247402023,33.62285260765281
-54.940573033113026,34.00586660560697
-53.47114463301483,34.43459239122401
-51.54629078329404,35.02602763099765
-50.19442890773482,35.46318074337485
-48.04837494029829,36.19743183574553
-46.380354073444465,36.805351679753855
-45.35150343987334,37.19796810828039
